trip_id,vehicle_type,fuel_type,road_type,time_of_day,weather,distance_km,avg_speed_kmph,traffic_level,ac_used,load_kg,engine_cc,tyre_pressure_ok,last_service_days,fuel_price_per_litre,driver_hours_today,idle_time_minutes,harsh_braking_count,rpm_avg,fuel_consumed_litres,trip_cost_inr,carbon_emission_kg,eco_score,trip_grade,fatigue_risk,ev_cost_per_trip,anomaly_flag
4134,Bike,Petrol,City,Evening,Clear,73.75,24.6,4,0,313.48,2500,0,140,110.62,9.9,6.5,7,3879,3.338,369.25,7.711,51.4,D,83.4,88.5,0
4135,Bike,Petrol,City,Afternoon,Clear,97.26,14.15,3,1,261.86,1200,1,237,100.99,11.7,41.2,4,3502,2.574,259.95,5.946,44.4,D,89.7,116.71,0
4136,Car,Petrol,City,Evening,Clear,89.42,8.75,3,1,330.61,1000,0,137,109.61,5.2,44.8,12,1257,29.934,3281.07,69.148,28.4,F,58.8,107.3,0
4137,Truck,Diesel,City,Night,Rain,22.29,26.72,2,1,439.54,1200,0,175,92.2,9.1,1.7,6,2195,6.749,622.26,18.087,60.9,C,93.7,26.75,0
4138,Car,Diesel,City,Night,Clear,76.21,14.2,5,0,525.58,1500,0,147,98.31,8.8,27.1,12,3227,25.948,2550.95,69.541,27.8,F,100.0,91.45,0
4139,Bike,Petrol,Mixed,Night,Hot,5.81,39.27,4,1,355.39,1000,0,115,102.02,5.1,16.8,14,1715,0.1,10.2,0.231,32.1,F,83.0,6.97,0
4140,Bike,CNG,City,Morning,Clear,81.97,46.29,3,1,75.48,2500,1,261,88.64,5.7,13.7,6,1402,3.248,287.9,6.366,58.3,C,52.3,98.36,0
4141,Car,Diesel,Mixed,Afternoon,Rain,60.55,49.75,3,1,463.23,150,0,199,108.5,7.6,34.6,7,1829,21.37,2318.64,57.272,39.6,F,69.0,72.66,0
4142,Car,CNG,City,Afternoon,Fog,95.65,20.38,5,1,223.37,100,1,63,110.47,2.5,13.6,1,2766,28.449,3142.76,55.76,59.2,C,20.2,114.78,0
4143,Car,Diesel,City,Evening,Clear,96.04,48.37,5,1,377.93,1200,0,381,96.75,6.3,6.7,11,1076,30.0,2902.5,80.4,30.3,F,64.0,115.25,1
4144,Auto,Petrol,Highway,Morning,Rain,6.03,8.79,3,0,119.15,2500,1,28,113.87,4.4,10.9,12,3875,0.1,11.39,0.231,61.2,C,54.6,7.24,0
4145,SUV,Petrol,Highway,Afternoon,Fog,16.89,28.83,4,0,98.05,2500,1,327,107.73,1.5,24.2,4,3050,5.241,564.61,12.107,58.3,C,20.3,20.27,0
4146,Bike,Diesel,Highway,Morning,Clear,48.94,40.11,4,0,31.6,2000,1,8,110.4,2.8,11.4,2,3124,1.113,122.88,2.983,75.4,B,24.6,58.73,0
4147,Car,Petrol,Mixed,Morning,Hot,88.07,18.3,4,1,188.67,100,1,220,105.68,6.3,15.7,2,3976,28.951,3059.54,66.877,56.0,C,44.0,105.68,0
4148,Bike,Petrol,City,Evening,Clear,81.63,78.82,5,1,358.29,1500,1,22,110.12,10.9,25.9,4,1910,1.832,201.74,4.232,46.8,D,80.0,97.96,0
4149,Truck,Petrol,City,Morning,Clear,96.47,25.51,4,1,191.27,100,1,310,114.54,10.4,31.1,1,2048,30.0,3436.2,69.3,46.1,D,72.6,115.76,1
4150,Truck,Petrol,Mixed,Afternoon,Fog,62.19,73.68,4,1,144.53,2000,1,331,110.94,11.1,3.2,4,3180,21.693,2406.62,50.111,58.4,C,84.8,74.63,0
4151,Car,Petrol,City,Evening,Clear,26.4,49.23,4,1,596.92,2000,1,235,100.79,3.3,18.5,10,1554,8.697,876.57,20.09,31.5,F,41.1,31.68,0
4152,Car,Petrol,City,Afternoon,Rain,3.49,49.74,5,1,599.31,2500,0,142,105.18,10.0,32.2,3,3237,1.161,122.11,2.682,29.6,F,70.8,4.19,0
4153,Truck,Petrol,City,Morning,Hot,23.07,64.13,1,0,362.97,2000,1,241,103.65,4.5,14.8,9,3978,8.258,855.94,19.076,64.3,C,45.4,27.68,0
4154,Car,Diesel,Highway,Morning,Hot,67.85,11.85,1,0,194.15,800,1,57,101.73,11.6,34.1,7,2367,7.688,782.1,20.604,68.8,C,94.1,81.42,0
4155,Car,Diesel,City,Night,Clear,92.7,14.85,4,1,516.98,800,1,145,108.78,3.5,15.4,0,1755,29.549,3214.34,79.191,55.9,C,49.5,111.24,0
4156,Car,Petrol,City,Evening,Hot,32.77,36.44,1,0,442.07,150,1,145,99.85,4.3,34.2,3,2497,4.065,405.89,9.39,63.1,C,42.9,39.32,0
4157,Bike,Petrol,City,Evening,Clear,87.69,44.26,4,0,369.56,1000,1,6,96.36,0.6,43.0,14,3075,2.67,257.28,6.168,37.1,F,34.1,105.23,0
4158,Auto,Petrol,Highway,Night,Clear,40.09,45.4,5,1,544.95,2000,0,129,89.14,11.1,22.7,11,1220,4.211,375.37,9.727,22.8,F,100.0,48.11,0
4159,SUV,Petrol,City,Afternoon,Clear,31.52,66.89,4,0,267.19,150,0,209,90.37,7.6,21.7,6,2235,10.835,979.16,25.029,46.8,D,65.3,37.82,0
4160,Bike,Petrol,City,Afternoon,Rain,51.38,8.06,2,0,153.27,1000,1,233,93.98,4.1,21.8,1,3429,1.553,145.95,3.587,77.5,B,31.0,61.66,0
4161,Bike,Petrol,Highway,Morning,Clear,44.79,91.44,3,1,580.23,2500,1,306,92.16,2.2,42.9,1,1669,3.002,276.66,6.935,39.4,F,18.2,53.75,1
4162,Car,Diesel,Mixed,Evening,Rain,91.47,23.18,5,1,516.15,1500,1,357,88.77,7.9,7.2,14,2300,29.326,2603.27,78.594,23.7,F,82.9,109.76,0
4163,Bike,Petrol,Highway,Morning,Clear,47.36,29.63,2,0,547.24,2000,0,393,106.79,1.6,33.3,4,3882,3.448,368.21,7.965,44.9,D,17.8,56.83,1
4164,Car,Petrol,Mixed,Night,Clear,28.46,86.79,2,1,550.92,800,1,19,108.53,2.2,31.0,8,1754,6.011,652.37,13.885,53.2,D,56.5,34.15,1
4165,Bike,Petrol,City,Morning,Hot,84.41,8.48,3,1,229.57,2500,0,56,97.57,6.3,28.5,9,2323,3.666,357.69,8.468,43.4,D,58.4,101.29,0
4166,Car,Diesel,City,Afternoon,Clear,99.88,94.24,2,1,516.48,150,0,140,114.63,2.0,33.3,9,2793,27.447,3146.25,73.558,39.3,F,34.8,119.86,0
4167,Car,CNG,City,Afternoon,Clear,65.17,11.13,3,1,533.57,1000,0,116,103.88,1.5,14.4,11,1649,22.609,2348.62,44.314,35.5,F,27.2,78.2,0
4168,Car,Diesel,Mixed,Night,Fog,25.8,18.49,4,0,328.55,1500,0,23,90.7,8.5,41.8,7,3673,7.046,639.07,18.883,45.5,D,94.8,30.96,1
4169,Car,Diesel,City,Afternoon,Clear,24.64,28.89,5,0,375.15,800,0,114,97.85,5.8,40.9,4,3875,6.38,624.28,17.098,40.1,D,43.7,29.57,1
4170,Car,Petrol,Mixed,Night,Fog,6.71,46.17,5,0,346.5,1000,1,301,103.73,1.1,10.4,12,3493,1.718,178.21,3.969,37.8,F,57.3,8.05,0
4171,Car,Petrol,Mixed,Evening,Clear,8.65,53.11,5,0,9.62,150,0,330,113.8,1.1,23.1,6,2751,2.008,228.51,4.638,40.5,D,17.4,10.38,0
4172,SUV,CNG,City,Night,Clear,91.58,17.11,3,1,321.32,1200,1,376,106.43,11.5,14.1,7,3035,28.758,3060.71,56.366,49.3,D,100.0,109.9,1
4173,Bike,Petrol,City,Night,Clear,10.55,14.41,3,1,22.7,1200,0,271,88.24,1.1,35.6,2,1478,1.757,155.04,4.059,51.9,D,34.5,12.66,0
4174,Bike,CNG,City,Night,Clear,48.95,10.77,2,0,270.64,1500,0,34,106.08,5.6,40.5,8,1608,0.647,68.63,1.268,55.9,C,71.9,58.74,0
4175,Auto,Diesel,City,Afternoon,Rain,70.11,30.34,5,0,27.41,150,1,237,105.69,5.0,24.1,6,1879,5.973,631.29,16.008,56.5,C,47.3,84.13,0
4176,SUV,Diesel,City,Evening,Clear,85.19,88.17,2,1,273.21,1500,1,264,111.27,6.3,14.4,10,3446,30.0,3338.1,80.4,53.1,D,63.2,102.23,1
4177,Bike,Petrol,Mixed,Morning,Hot,17.96,41.92,4,1,182.85,100,0,373,91.55,10.6,29.0,12,3259,0.509,46.6,1.176,22.7,F,100.0,21.55,0
4178,Auto,Diesel,City,Evening,Clear,44.34,74.47,2,0,464.36,1500,1,13,109.79,8.3,6.4,11,3520,1.149,126.15,3.079,66.7,C,83.2,53.21,0
4179,Car,Petrol,City,Afternoon,Clear,25.9,24.55,5,1,287.46,2000,0,75,111.64,9.5,22.9,3,2232,10.313,1151.34,23.823,48.1,D,73.6,31.08,1
4180,Car,Petrol,City,Evening,Rain,26.33,13.63,3,1,307.26,1200,0,22,109.65,5.4,34.1,0,2486,8.645,947.92,19.97,54.4,D,33.8,31.6,0
4181,Bike,Petrol,Mixed,Evening,Rain,31.08,56.22,2,1,542.21,1500,0,176,99.08,7.0,11.8,6,1976,1.652,163.68,3.816,49.2,D,59.5,37.3,0
4182,Bike,CNG,Highway,Night,Fog,59.12,79.52,2,1,289.38,1200,0,0,106.66,1.3,17.6,14,3831,0.1,10.67,0.196,48.5,D,56.8,70.94,1
4183,Bike,Petrol,Mixed,Night,Rain,2.64,86.17,3,0,93.82,1200,1,207,110.07,1.3,29.4,5,3205,0.332,36.54,0.767,66.0,C,42.9,3.17,0
4184,Car,Petrol,Mixed,Afternoon,Clear,41.47,55.52,3,0,67.55,100,0,49,113.56,10.5,43.2,6,3273,6.007,682.15,13.876,57.2,C,81.3,49.76,0
4185,Car,Petrol,City,Night,Rain,19.5,33.58,5,0,183.49,800,0,57,97.02,6.3,3.6,12,2198,6.17,598.61,14.253,47.3,D,87.3,23.4,0
4186,Bike,Diesel,City,Afternoon,Clear,96.74,17.53,4,0,159.23,800,1,202,93.6,1.8,7.0,6,3786,3.389,317.21,9.083,63.7,C,28.5,116.09,0
4187,Car,Diesel,City,Morning,Clear,58.69,66.1,5,1,491.1,2500,0,284,108.43,1.4,5.8,11,3518,18.957,2055.51,50.805,27.4,F,31.1,70.43,0
4188,Bike,Diesel,City,Evening,Hot,86.94,32.4,2,1,455.33,2000,0,1,90.63,11.1,9.9,9,3632,2.154,195.22,5.773,56.0,C,95.7,104.33,0
4189,Bike,Petrol,Highway,Morning,Clear,20.37,81.42,5,1,35.17,100,0,143,103.19,2.5,2.7,5,3121,0.637,65.73,1.471,49.1,D,22.0,24.44,0
4190,Truck,Petrol,City,Morning,Rain,81.19,60.65,5,0,120.6,1500,1,79,111.23,5.5,16.3,0,1533,27.844,3097.09,64.32,65.6,C,37.1,97.43,0
4191,Truck,Diesel,City,Evening,Clear,42.06,82.72,3,0,269.3,2500,0,154,94.02,9.5,12.6,7,3667,13.797,1297.19,36.976,57.7,C,82.2,50.47,0
4192,Auto,Petrol,Highway,Night,Clear,18.59,57.3,4,1,52.32,100,0,224,98.48,10.5,8.9,1,2792,1.117,110.0,2.58,57.7,C,93.1,22.31,0
4193,Bike,CNG,Highway,Morning,Clear,76.36,75.14,4,1,99.73,150,1,153,110.25,10.4,11.6,12,863,1.894,208.81,3.712,45.6,D,91.5,91.63,0
4194,Truck,Diesel,Highway,Evening,Rain,76.44,33.6,5,0,545.07,2500,0,74,101.56,10.7,29.0,4,3858,25.326,2572.11,67.874,42.8,D,80.0,91.73,0
4195,Bike,Petrol,City,Morning,Clear,99.59,51.77,3,0,324.72,2500,1,262,92.8,2.2,31.0,7,1871,1.434,133.08,3.313,51.6,D,33.2,119.51,0
4196,Car,Petrol,Mixed,Morning,Clear,78.31,9.69,3,0,477.99,150,0,165,90.27,5.4,41.8,6,3917,26.786,2417.97,61.876,47.4,D,50.9,93.97,0
4197,Car,Diesel,Highway,Evening,Fog,15.38,60.88,2,1,198.33,2500,0,293,103.05,8.1,9.5,1,2935,4.014,413.64,10.758,60.8,C,61.4,18.46,0
4198,Car,Petrol,City,Night,Clear,32.93,54.44,1,0,224.87,2000,0,152,88.59,10.9,4.5,5,2819,1.962,173.81,4.532,72.4,B,100.0,39.52,0
4199,Bike,Petrol,Mixed,Afternoon,Clear,45.72,73.71,2,1,515.01,1500,0,179,97.18,5.4,2.6,10,2349,0.843,81.92,1.947,51.8,D,65.3,54.86,0
4200,Bike,Diesel,Mixed,Evening,Fog,13.54,71.42,2,0,394.31,150,1,305,104.53,7.6,22.2,0,1729,1.524,159.3,4.084,66.1,C,56.3,16.25,0
4201,Auto,Petrol,City,Afternoon,Hot,79.02,62.6,2,0,407.03,800,0,313,88.15,11.5,29.1,6,1699,6.032,531.72,13.934,50.2,D,92.4,94.82,0
4202,Car,Diesel,City,Evening,Clear,53.14,12.93,1,0,383.36,1500,0,347,111.44,11.6,10.8,9,3111,15.378,1713.72,41.213,59.1,C,98.4,63.77,0
4203,Car,Petrol,City,Evening,Hot,94.5,86.56,3,0,324.68,2000,0,261,113.84,8.2,30.0,1,2464,16.309,1856.62,37.674,59.2,C,60.8,113.4,0
4204,SUV,Diesel,City,Afternoon,Clear,59.34,9.57,3,0,594.68,1000,1,103,99.09,6.3,8.4,5,3563,20.913,2072.27,56.047,63.6,C,57.7,71.21,0
4205,Car,Petrol,Mixed,Afternoon,Clear,52.77,77.88,4,1,536.53,1200,0,284,89.1,7.1,10.0,10,2331,16.959,1511.05,39.175,28.0,F,67.2,63.32,0
4206,Bike,Petrol,City,Night,Fog,8.07,49.7,4,1,426.54,150,1,194,95.56,10.9,29.9,6,2089,0.857,81.89,1.98,41.7,D,100.0,9.68,0
4207,Bike,CNG,Mixed,Evening,Hot,15.79,79.17,5,0,406.89,2000,0,35,105.9,8.5,43.0,11,1713,2.194,232.34,4.3,30.7,F,82.1,18.95,1
4208,Bike,Diesel,Highway,Evening,Clear,85.1,48.46,5,0,50.56,1200,0,261,89.15,3.3,40.6,8,3172,2.597,231.52,6.96,33.7,F,40.0,102.12,0
4209,Car,Petrol,Highway,Evening,Clear,99.08,64.28,5,1,291.11,100,0,240,111.06,2.7,1.2,2,1751,30.0,3331.8,69.3,50.9,D,22.0,118.9,1
4210,Car,Petrol,City,Night,Clear,42.1,39.6,4,1,297.6,800,0,384,109.69,2.4,44.2,1,1141,14.454,1585.46,33.389,34.6,F,40.5,50.52,0
4211,Car,Diesel,City,Afternoon,Clear,81.2,72.7,4,1,31.16,150,1,78,100.49,7.4,16.4,3,1726,11.125,1117.95,29.815,66.9,C,61.7,97.44,0
4212,Bike,Petrol,City,Evening,Fog,63.13,30.11,2,1,453.36,1500,1,156,108.8,7.8,24.9,12,3125,1.614,175.6,3.728,44.9,D,79.7,75.76,0
4213,Bike,CNG,City,Afternoon,Clear,95.95,70.58,3,0,1.18,1500,0,334,92.59,1.4,15.5,3,3651,1.611,149.16,3.158,58.2,C,10.4,115.14,0
4214,Car,CNG,City,Night,Clear,24.58,24.82,4,1,255.13,1000,0,11,113.83,9.1,37.1,4,2767,7.778,885.37,15.245,49.8,D,88.9,29.5,0
4215,Bike,Diesel,Mixed,Morning,Rain,54.94,70.83,1,1,541.95,1500,1,311,101.44,6.8,30.3,6,1129,1.196,121.32,3.205,45.2,D,64.8,65.93,0
4216,Auto,Petrol,City,Afternoon,Hot,41.47,33.55,2,0,204.22,800,1,383,114.6,3.9,39.5,2,2078,3.011,345.06,6.955,56.8,C,27.7,49.76,0
4217,Car,Petrol,Mixed,Night,Clear,54.63,32.24,1,1,349.59,100,0,5,102.21,11.5,9.5,4,2317,7.909,808.38,18.27,67.9,C,100.0,65.56,0
4218,Bike,Diesel,City,Morning,Rain,27.62,78.6,1,0,184.77,1500,1,255,107.16,6.2,28.8,12,1689,0.1,10.72,0.268,59.8,C,65.6,33.14,0
4219,Bike,Petrol,Mixed,Evening,Hot,50.28,78.79,3,1,107.39,2500,0,58,109.59,6.0,23.9,9,3438,1.492,163.51,3.447,48.7,D,57.7,60.34,0
4220,Car,Petrol,Mixed,Evening,Clear,62.86,68.15,1,1,438.01,2000,1,36,109.36,5.6,26.5,4,3709,7.216,789.14,16.669,66.9,C,47.2,75.43,0
4221,Car,Petrol,City,Afternoon,Fog,9.04,88.38,1,1,122.74,2000,1,70,107.89,6.9,16.4,12,3082,1.156,124.72,2.67,60.4,C,73.7,10.85,0
4222,Bike,Petrol,Mixed,Morning,Rain,74.56,21.59,1,1,43.32,2500,0,103,91.69,1.0,0.3,6,3309,0.97,88.94,2.241,72.6,B,20.2,89.47,0
4223,Auto,Petrol,Highway,Night,Clear,70.95,31.43,1,0,261.08,1500,1,169,99.04,1.0,31.7,8,2525,4.348,430.63,10.044,66.7,C,41.6,85.14,0
4224,Auto,Petrol,Mixed,Evening,Clear,88.17,33.58,2,1,425.33,1500,1,38,102.63,5.8,32.1,9,3184,6.354,652.11,14.678,53.6,D,57.0,105.8,0
4225,Bike,Diesel,Highway,Evening,Rain,43.16,34.56,2,1,348.0,1200,1,166,107.12,9.3,39.2,10,2915,1.994,213.6,5.344,45.7,D,84.1,51.79,0
4226,Truck,Petrol,City,Morning,Clear,7.11,36.54,3,0,146.64,800,1,54,98.69,6.5,43.3,14,3369,2.172,214.35,5.017,48.6,D,77.2,8.53,0
4227,Car,Petrol,City,Night,Clear,46.68,68.64,3,0,490.65,2000,1,173,103.04,11.1,9.0,6,2186,6.802,700.88,15.713,59.7,C,100.0,56.02,0
4228,Bike,Petrol,City,Evening,Clear,14.62,31.56,1,1,58.26,1200,0,52,99.44,7.8,3.1,2,1060,0.85,84.52,1.964,77.6,B,59.7,17.54,0
4229,Bike,Diesel,Highway,Evening,Rain,65.1,32.88,5,1,402.19,1500,0,9,107.27,0.6,35.3,2,1496,2.027,217.44,5.432,42.5,D,7.8,78.12,0
4230,Car,Petrol,Mixed,Afternoon,Clear,5.67,57.63,1,0,364.01,150,0,76,90.14,5.6,39.5,13,3988,0.1,9.01,0.231,49.1,D,63.6,6.8,0
4231,Truck,Diesel,Highway,Night,Clear,38.03,24.82,1,1,539.35,1500,0,262,107.28,6.8,7.7,14,1852,10.637,1141.14,28.507,39.4,F,98.1,45.64,1
4232,Bike,CNG,City,Evening,Clear,9.2,39.75,3,1,316.16,1500,1,324,110.64,0.7,4.9,2,3588,0.1,11.06,0.196,61.7,C,7.1,11.04,0
4233,Car,Petrol,Mixed,Morning,Rain,1.33,13.04,4,0,491.39,100,1,337,88.34,1.7,38.2,13,3685,0.1,8.83,0.231,26.8,F,38.6,1.6,0
4234,SUV,Petrol,Mixed,Evening,Clear,96.1,90.87,3,0,129.18,1000,0,6,102.43,12.0,44.0,11,3022,30.0,3072.9,69.3,51.3,D,100.0,115.32,1
4235,Car,Petrol,City,Night,Clear,99.62,35.61,2,1,327.19,2500,0,7,94.77,8.3,18.4,0,2580,12.9,1222.53,29.799,65.9,C,79.4,119.54,0
4236,Car,CNG,City,Afternoon,Clear,55.99,81.95,3,1,319.58,800,0,358,99.68,8.3,40.7,9,1968,18.073,1801.52,35.423,25.7,F,77.1,67.19,0
4237,Car,Diesel,City,Evening,Clear,24.66,54.11,4,0,177.2,1500,1,243,108.13,7.1,34.7,5,1542,6.296,680.79,16.873,50.5,D,59.9,29.59,1
4238,Truck,CNG,Mixed,Morning,Clear,91.2,27.85,1,1,3.05,1200,0,380,108.94,10.8,13.0,9,3100,30.0,3268.2,58.8,53.9,D,94.0,109.44,0
4239,Truck,Petrol,Mixed,Evening,Rain,92.38,24.83,4,0,446.55,2500,0,116,98.84,3.8,7.1,3,2780,30.0,2965.2,69.3,60.1,C,32.5,110.86,0
4240,Car,CNG,City,Morning,Rain,85.6,68.46,3,0,238.0,2500,0,297,90.47,10.3,8.8,9,3454,28.569,2584.64,55.995,51.7,D,88.6,102.72,0
4241,Bike,Petrol,City,Night,Rain,54.89,91.94,5,0,180.06,100,1,153,104.46,1.6,23.7,13,3584,0.227,23.71,0.524,46.6,D,55.4,65.87,0
4242,Car,Petrol,Mixed,Afternoon,Clear,8.4,23.93,2,1,116.45,2000,1,261,95.54,11.7,17.9,10,2368,2.108,201.4,4.869,53.7,D,100.0,10.08,0
4243,Truck,CNG,Mixed,Night,Clear,9.76,18.04,4,0,511.03,100,0,337,91.14,9.9,43.1,3,1520,1.167,106.36,2.287,32.3,F,95.8,11.71,1
4244,Bike,CNG,Mixed,Evening,Hot,89.77,41.68,3,0,200.33,2000,0,313,96.5,0.5,18.7,2,2903,2.622,253.02,5.139,59.4,C,8.3,107.72,0
4245,Bike,Petrol,Highway,Evening,Clear,87.71,42.26,1,1,122.37,150,1,357,103.67,1.2,4.4,3,2590,1.318,136.64,3.045,76.3,B,16.2,105.25,0
4246,SUV,Petrol,City,Afternoon,Rain,44.01,78.14,3,0,314.07,800,0,9,112.53,1.5,5.4,2,1309,12.886,1450.06,29.767,72.5,B,11.1,52.81,0
4247,Car,Petrol,Highway,Morning,Hot,33.49,48.79,1,0,469.11,150,0,328,93.82,8.4,40.8,12,2941,10.573,991.96,24.424,34.2,F,83.9,40.19,0
4248,Car,Petrol,City,Night,Rain,64.77,13.43,5,0,361.48,150,1,359,108.63,8.4,23.3,1,2243,22.656,2461.12,52.335,47.2,D,81.7,77.72,0
4249,Bike,Petrol,Mixed,Morning,Clear,80.89,88.1,2,0,576.12,150,0,267,111.28,1.4,42.5,7,2474,2.229,248.04,5.149,41.0,D,24.8,97.07,0
4250,SUV,CNG,City,Evening,Clear,73.44,40.47,4,0,574.06,100,1,28,92.0,5.7,42.8,8,986,24.198,2226.22,47.428,38.4,F,57.2,88.13,0
4251,Car,Diesel,Mixed,Morning,Clear,61.94,66.16,3,1,541.42,2500,1,20,88.15,3.2,43.3,10,1700,18.038,1590.05,48.342,42.0,D,40.2,74.33,0
4252,Car,Diesel,City,Night,Rain,23.92,66.07,3,0,339.09,1200,1,346,113.52,5.1,41.5,14,3844,8.164,926.78,21.88,32.5,F,84.3,28.7,0
4253,Car,Diesel,Mixed,Morning,Rain,26.99,12.9,4,0,460.96,1200,1,297,90.65,3.3,40.0,7,3489,8.658,784.85,23.203,31.4,F,37.8,32.39,0
4254,Bike,Petrol,City,Evening,Rain,72.68,8.31,1,1,173.1,2500,0,331,92.36,5.3,27.9,9,3054,0.121,11.18,0.28,52.8,D,50.0,87.22,1
4255,Car,Diesel,City,Night,Clear,80.46,15.66,2,1,345.22,2500,1,284,99.01,7.9,42.8,14,3564,26.33,2606.93,70.564,35.7,F,100.0,96.55,0
4256,Bike,Diesel,Highway,Morning,Fog,12.5,91.22,5,0,39.9,2500,0,253,95.97,2.3,35.8,9,2113,0.362,34.74,0.97,35.8,F,31.4,15.0,0
4257,SUV,Petrol,City,Morning,Rain,19.54,77.08,4,0,158.06,1000,1,89,114.5,3.0,30.7,3,1890,5.834,667.99,13.477,60.3,C,27.7,23.45,0
4258,Bike,Diesel,Mixed,Night,Clear,68.37,19.49,2,0,195.2,1500,0,241,110.29,4.6,40.2,1,1861,1.998,220.36,5.355,59.2,C,47.9,82.04,0
4259,Car,Petrol,Highway,Evening,Clear,39.51,61.49,3,1,216.74,1000,0,89,105.52,11.8,36.4,13,2047,13.267,1399.93,30.647,39.1,F,100.0,47.41,0
4260,Bike,Diesel,Highway,Night,Rain,56.77,61.24,2,1,96.61,1200,1,370,88.71,7.8,17.2,14,939,0.1,8.87,0.268,44.8,D,100.0,68.12,1
4261,Car,CNG,Mixed,Evening,Clear,61.87,8.05,5,0,49.96,150,0,91,94.54,11.0,12.6,5,2738,15.628,1477.47,30.631,54.6,D,85.8,74.24,0
4262,Auto,Petrol,Mixed,Morning,Clear,77.84,45.33,2,1,347.02,100,1,13,93.22,10.3,6.8,4,3818,5.375,501.06,12.416,74.3,B,77.1,93.41,0
4263,Bike,Diesel,Highway,Night,Clear,80.77,69.92,3,1,294.79,150,0,108,95.04,6.9,42.8,5,1958,2.687,255.37,7.201,43.2,D,76.8,96.92,0
4264,Car,Petrol,Mixed,Evening,Fog,28.73,24.25,5,0,350.72,150,1,152,113.63,3.7,3.9,13,3568,10.143,1152.55,23.43,43.2,D,52.3,34.48,0
4265,Bike,Diesel,City,Night,Clear,54.59,82.03,5,1,77.58,2000,1,166,98.98,3.5,34.7,3,2720,2.318,229.44,6.212,45.2,D,55.2,65.51,0
4266,Bike,Petrol,City,Morning,Clear,13.23,65.45,5,0,568.61,150,1,58,111.6,7.0,17.4,1,3027,0.116,12.95,0.268,57.4,C,53.6,15.88,0
4267,Bike,Petrol,Highway,Night,Fog,84.36,8.6,3,1,248.01,800,0,199,100.77,6.9,21.0,10,2999,2.146,216.25,4.957,40.6,D,90.8,101.23,0
4268,Car,Petrol,City,Morning,Rain,84.7,82.38,1,0,269.68,800,1,189,105.92,6.9,5.5,3,3177,8.515,901.91,19.67,83.9,B,50.7,101.64,0
4269,Auto,Diesel,City,Morning,Rain,30.65,9.69,3,1,328.18,150,0,154,113.42,4.7,5.3,0,3781,3.477,394.36,9.318,64.8,C,33.6,36.78,0
4270,SUV,Petrol,City,Morning,Clear,16.9,85.25,1,1,414.08,1000,1,360,103.72,8.6,15.8,8,2863,6.744,699.49,15.579,53.6,D,74.9,20.28,0
4271,Bike,CNG,City,Evening,Rain,7.94,37.03,1,1,230.92,1000,0,132,97.63,5.2,32.1,13,1317,0.1,9.76,0.196,47.5,D,59.1,9.53,0
4272,SUV,Petrol,Mixed,Evening,Rain,57.92,68.78,3,1,85.89,1200,0,131,100.77,4.5,12.1,9,1028,19.898,2005.12,45.964,53.2,D,47.6,69.5,0
4273,Car,CNG,Highway,Afternoon,Hot,10.05,76.51,2,0,469.87,100,0,179,100.66,6.3,31.3,5,1791,1.831,184.31,3.589,50.6,D,54.2,12.06,0
4274,Bike,Diesel,Mixed,Evening,Clear,68.38,32.47,3,0,156.33,800,1,340,109.6,10.8,44.8,12,1976,2.584,283.21,6.925,39.6,F,98.5,82.06,0
4275,Bike,Petrol,Mixed,Afternoon,Clear,68.13,39.01,5,0,265.72,1500,1,244,97.06,8.6,19.1,12,1679,1.891,183.54,4.368,39.4,F,85.1,81.76,0
4276,Bike,Petrol,City,Night,Clear,61.78,52.33,2,1,379.4,150,0,339,89.16,9.9,42.1,6,3992,1.798,160.31,4.153,38.5,F,97.6,74.14,0
4277,Bike,Diesel,City,Morning,Rain,87.78,58.69,4,0,579.22,1500,0,261,106.17,6.6,3.6,7,3818,3.327,353.23,8.916,44.1,D,67.4,105.34,0
4278,Car,Diesel,City,Evening,Clear,38.45,33.41,4,1,20.15,800,0,284,111.09,6.8,14.1,6,2894,12.521,1390.96,33.556,47.6,D,60.3,46.14,0
4279,Car,Diesel,Mixed,Morning,Clear,90.32,94.34,4,0,311.32,1500,1,182,101.53,10.4,27.0,4,3206,11.752,1193.18,31.495,54.2,D,79.4,108.38,0
4280,Car,Petrol,City,Afternoon,Clear,4.66,72.12,5,0,561.67,1200,1,103,91.78,2.2,9.7,0,1125,1.637,150.24,3.781,56.9,C,14.4,5.59,0
4281,Car,Petrol,City,Evening,Clear,12.16,31.85,5,1,153.09,1000,0,66,91.91,11.6,16.8,9,1484,4.423,406.52,10.217,41.2,D,94.9,14.59,0
4282,Truck,CNG,Mixed,Evening,Clear,41.81,63.72,1,0,67.38,2000,0,35,112.09,6.5,20.3,0,2519,9.915,1111.37,19.433,84.9,B,40.9,50.17,0
4283,Car,Petrol,Highway,Evening,Hot,59.81,45.88,5,0,358.1,1000,1,368,89.98,4.2,30.3,1,3464,20.982,1887.96,48.468,48.8,D,30.8,71.77,0
4284,Car,Petrol,City,Evening,Rain,4.21,82.85,1,1,91.32,2000,1,36,101.58,4.1,9.8,13,3924,1.824,185.28,4.213,68.1,C,55.3,5.05,0
4285,Bike,Petrol,City,Morning,Clear,57.18,36.62,4,0,527.32,2500,0,176,96.93,1.0,15.9,0,3216,1.814,175.83,4.19,52.6,D,3.1,68.62,0
